latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.82275,-3.18424,297.5,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,285.36,1.16,N
51.8231,-3.20468,322.42,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,290.71,4.47,N
51.82401,-3.19044,310.29,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.65,1.16,N
51.82435,-3.21093,304.67,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.31,2.74,N
51.82526,-3.19668,307.75,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.54,3.23,N
51.82653,-3.20298,314.48,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.8,3.23,N
51.82744,-3.18874,309.66,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.16,1.16,N
51.82778,-3.20922,367,0.44,0.39,2026-08-12,251,N,VIIRS,h,2.0NRT,290.79,16.33,N
51.82869,-3.19497,301.18,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.59,3.23,N
51.82903,-3.21541,301.23,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,284.84,16.33,N
51.82995,-3.20124,339.27,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,298.73,3.23,N
51.83085,-3.18693,300.91,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.37,0.88,N
51.8312,-3.20746,354.76,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,314.43,16.33,N
51.83244,-3.21363,346.62,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,295.82,16.33,N
51.83336,-3.19944,331.43,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,294.84,9.8,N
51.83422,-3.18496,298.98,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,285.74,0.88,N
51.83461,-3.20566,355.05,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,320.07,57.04,N
51.8355,-3.19134,312.58,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.92,9.8,N
51.83585,-3.21185,337.9,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,326.51,57.04,N
51.83676,-3.19758,348.97,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,299.97,9.8,N
51.83709,-3.21802,329.98,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,289.74,20.4,N
51.83757,-3.18281,298.11,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.7,1.65,N
51.83801,-3.2038,345.61,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,328.98,57.04,N
51.83887,-3.18931,340.52,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,308.86,21.34,N
51.83923,-3.20989,345.09,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,342.71,57.04,N
51.84012,-3.19554,353.08,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,334.5,21.34,N
51.84047,-3.21607,334.2,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,292.47,20.4,N
51.84135,-3.20167,367,0.44,0.39,2026-08-12,251,N,VIIRS,h,2.0NRT,317.31,27.38,N
51.8422,-3.18707,314.91,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,289.1,21.34,N
51.84258,-3.20782,354.28,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,309.03,27.38,N
51.84346,-3.19335,311.24,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,289.27,21.34,N
51.84383,-3.21402,322.28,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,290.71,3.68,N
51.67494,-3.45399,336.99,0.49,0.41,2026-08-12,1240,N,VIIRS,n,2.0NRT,303.45,4.49,D
51.77478,-3.34012,330.52,0.49,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,305.02,7.51,D
51.81312,-3.1948,344.65,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,306.38,6.86,D
51.81527,-3.20341,343.38,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,306.2,9.66,D
51.81668,-3.19663,354.13,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,313.2,16.5,D
51.81717,-3.20506,349.07,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.58,15.03,D
51.8186,-3.19831,353.8,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,313.4,15.03,D
51.81884,-3.2052,367,0.48,0.4,2026-08-12,1240,N,VIIRS,h,2.0NRT,315.8,9.66,D
51.81953,-3.18294,339.09,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,307.69,7.26,D
51.82024,-3.19845,349.59,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.35,16.5,D
51.82074,-3.20684,356.57,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,317.92,15.03,D
51.8215,-3.18468,330.65,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,304.55,5.79,D
51.82217,-3.20011,336.18,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,305.19,15.03,D
51.8224,-3.207,356.09,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.08,17.08,D
51.8236,-3.19335,345.98,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,310.18,5.79,D
51.82381,-3.20024,332.68,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,306.65,8.61,D
51.8243,-3.20866,349.18,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,305.37,15.72,D
51.82505,-3.18654,337.85,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,307.39,5.79,D
51.82521,-3.19347,344.38,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.17,8.61,D
51.82574,-3.20189,348.25,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,310.46,15.72,D
51.82596,-3.20883,353.96,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.85,17.08,D
51.82663,-3.18665,342.89,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,308.8,9.9,D
51.82737,-3.20205,354.23,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,313.62,8.61,D
51.82786,-3.2105,352.34,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,310.52,15.72,D
51.8286,-3.1884,335.17,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,307.37,8.36,D
51.8293,-3.2037,367,0.48,0.4,2026-08-12,1240,N,VIIRS,h,2.0NRT,322.05,15.72,D
51.83072,-3.19702,339,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,307.83,8.36,D
51.8314,-3.21243,345.92,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,316.1,52.02,D
51.83283,-3.20565,354.2,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,328.92,52.02,D
51.83426,-3.19894,367,0.48,0.4,2026-08-12,1240,N,VIIRS,h,2.0NRT,320.07,48.34,D
51.83566,-3.19232,348.66,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,310.99,48.34,D
51.83636,-3.20762,352.46,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,329.86,52.02,D
51.837,-3.18594,335.4,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,307.45,14.94,D
51.83778,-3.20093,367,0.48,0.4,2026-08-12,1240,N,VIIRS,h,2.0NRT,350.65,48.34,D
51.83845,-3.21643,348.25,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,303.41,43.87,D
51.83915,-3.19443,352.26,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,329.94,48.34,D
51.83984,-3.20983,367,0.48,0.4,2026-08-12,1240,N,VIIRS,l,2.0NRT,330.81,43.87,D
51.84049,-3.1881,340.43,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.36,14.94,D
51.84122,-3.20328,351.7,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,316.08,22.56,D
51.84259,-3.19681,330.63,0.48,0.4,2026-08-12,1240,N,VIIRS,n,2.0NRT,299.53,22.56,D
52.0937,-3.79045,346.74,0.5,0.41,2026-08-12,1240,N,VIIRS,n,2.0NRT,309.97,46.66,D
52.09728,-3.79242,348.22,0.5,0.41,2026-08-12,1240,N,VIIRS,n,2.0NRT,305.5,46.66,D
51.82602,-3.21215,339.95,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,289.55,21.32,D
51.83043,-3.2025,367,0.59,0.7,2026-08-12,1422,N,VIIRS,h,2.0NRT,296.32,28.6,D
51.83054,-3.21123,367,0.59,0.7,2026-08-12,1422,N,VIIRS,h,2.0NRT,299.81,25.14,D
51.83252,-3.20344,367,0.59,0.7,2026-08-12,1422,N,VIIRS,h,2.0NRT,303.79,21.32,D
51.83259,-3.21215,367,0.59,0.7,2026-08-12,1422,N,VIIRS,h,2.0NRT,301.56,21.32,D
51.83689,-3.19244,367,0.59,0.7,2026-08-12,1422,N,VIIRS,h,2.0NRT,303.63,65.18,D
51.837,-3.20195,355.39,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,313.45,65.18,D
51.83711,-3.21077,352.16,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,314.23,52.26,D
51.83722,-3.21961,356.17,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.34,52.26,D
51.83892,-3.18077,331.26,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.72,39.55,D
51.83902,-3.19274,357.04,0.59,0.7,2026-08-12,1422,N,VIIRS,l,2.0NRT,304.79,39.55,D
51.83909,-3.20212,354.14,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,311.75,93.48,D
51.83916,-3.21096,352.01,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,311.35,93.48,D
51.83923,-3.22021,339.71,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,291.28,23.65,D
51.84342,-3.18824,338.43,0.59,0.7,2026-08-12,1422,N,VIIRS,n,2.0NRT,292.53,65.18,D
51.84365,-3.20756,357.2,0.59,0.7,2026-08-12,1422,N,VIIRS,l,2.0NRT,293.82,52.26,D
52.08083,-3.77589,352.15,0.56,0.68,2026-08-12,1422,N,VIIRS,n,2.0NRT,294.44,21.86,D
52.08088,-3.78311,355.93,0.55,0.68,2026-08-12,1422,N,VIIRS,n,2.0NRT,296.77,19.65,D
52.08727,-3.77715,339.76,0.56,0.68,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.22,14.28,D
52.08731,-3.78434,346,0.55,0.68,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.31,10.49,D
52.09376,-3.78529,333.47,0.55,0.68,2026-08-12,1422,N,VIIRS,n,2.0NRT,292.71,10.49,D
52.0938,-3.79225,367,0.55,0.68,2026-08-12,1422,N,VIIRS,h,2.0NRT,297.34,10.49,D
53.4837,-2.9206,332.69,0.6,0.71,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.8,3.35,D
53.4873,-2.9177,354.67,0.6,0.71,2026-08-12,1422,N,VIIRS,n,2.0NRT,295.27,8.74,D
53.49036,-2.9203,338.37,0.6,0.71,2026-08-12,1422,N,VIIRS,n,2.0NRT,293.64,5.2,D
51.39642,-3.39247,311.54,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.48,1.23,N
51.57916,-3.72936,342.57,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,298.16,7.17,N
51.58001,-3.73484,325.18,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.71,7.17,N
51.58085,-3.74032,305.18,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,293.64,0.9,N
51.63052,-3.1563,303.77,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.88,0.81,N
51.63377,-3.15496,301.7,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.65,0.51,N
51.64457,-3.93045,298.51,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.48,0.35,N
51.68331,-5.02691,306.88,0.39,0.37,2026-08-13,234,N,VIIRS,n,2.0NRT,293.08,1.43,N
51.68411,-5.03258,304.16,0.4,0.37,2026-08-13,234,N,VIIRS,n,2.0NRT,292.36,1.45,N
51.71612,-3.39941,303.19,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.68,1.35,N
51.75059,-3.05262,310.04,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.49,1.2,N
51.75384,-3.05128,346.45,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,304.29,8.69,N
51.75471,-3.05675,328.75,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,293.83,6.43,N
51.77054,-3.37152,302.9,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.55,0.54,N
51.77189,-3.33601,304.13,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.09,1.11,N
51.77514,-3.33468,310.19,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.2,1.11,N
51.77599,-3.34015,305.95,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.8,1.11,N
51.77756,-3.33263,299.04,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.25,0.38,N
51.81234,-3.2019,297.13,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,286.08,1.4,N
51.81472,-3.19509,318.37,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.42,1.4,N
51.81559,-3.20056,317.41,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.3,1.4,N
51.81645,-3.20603,299.96,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.03,0.81,N
51.81797,-3.19375,299.1,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.36,1.45,N
51.81884,-3.19922,328.04,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,294.69,1.45,N
51.81949,-3.18146,299.2,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.11,0.83,N
51.8197,-3.20469,332.43,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.4,5.34,N
51.82035,-3.18694,299.8,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.51,0.83,N
51.82056,-3.21016,344.38,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,298,5.34,N
51.82208,-3.19788,298.92,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.79,1.45,N
51.82295,-3.20335,318.4,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.92,5.34,N
51.8236,-3.1856,298.1,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.61,2.1,N
51.82381,-3.20883,355.96,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,302.7,5.34,N
51.82447,-3.19107,310.21,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.28,1.84,N
51.82468,-3.2143,310.81,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.32,2.13,N
51.82533,-3.19654,300.88,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.8,1.84,N
51.82619,-3.20202,316.27,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,292.29,4.02,N
51.82685,-3.18426,330.38,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,294.9,2.1,N
51.82706,-3.20749,345.59,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,299.24,4.02,N
51.82771,-3.18973,321.01,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.83,1.84,N
51.82792,-3.21296,315.13,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.48,4.7,N
51.82944,-3.20068,333.85,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.57,4.02,N
51.8303,-3.20615,337.2,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,299.49,4.02,N
51.83117,-3.21163,351,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,300.55,4.7,N
51.83269,-3.19934,328.11,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.02,11.17,N
51.83355,-3.20482,367,0.38,0.36,2026-08-13,234,N,VIIRS,h,2.0NRT,312.61,11.17,N
51.83421,-3.18706,299.53,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.96,0.87,N
51.83442,-3.2103,355.22,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,309.44,12.14,N
51.83507,-3.19254,305.88,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.05,0.87,N
51.83528,-3.21577,343.65,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.4,12.14,N
51.83594,-3.19801,348.34,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,300.19,11.17,N
51.8368,-3.20349,367,0.38,0.36,2026-08-13,234,N,VIIRS,h,2.0NRT,309.29,11.17,N
51.83746,-3.18574,302.71,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.35,7.19,N
51.83767,-3.20896,347.91,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,304.29,12.14,N
51.83832,-3.19121,354.78,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,306.32,7.19,N
51.83853,-3.21444,356.88,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,314.12,12.14,N
51.83919,-3.19668,367,0.38,0.36,2026-08-13,234,N,VIIRS,h,2.0NRT,312.18,8.79,N
51.83939,-3.21992,317.67,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.68,3.41,N
51.84005,-3.20216,351.06,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,307.99,8.79,N
51.84092,-3.20764,347.58,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,306.21,5.41,N
51.84158,-3.18989,329.92,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.96,7.19,N
51.84178,-3.21312,332.76,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,299.38,5.41,N
51.84244,-3.19536,343.62,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,300.76,8.79,N
51.84264,-3.21859,303.98,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.73,1.18,N
51.8433,-3.20084,327.04,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.81,8.79,N
51.84483,-3.18856,339.1,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,294.37,3.88,N
51.84569,-3.19404,327.6,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.99,2.11,N
51.84655,-3.19952,304.48,0.38,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,292.63,2.11,N
52.08291,-3.78041,303.51,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.36,1.14,N
52.08375,-3.78599,299.19,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.53,0.4,N
52.08533,-3.77349,310.15,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.94,3.9,N
52.08617,-3.77907,310.98,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.6,3.9,N
52.08701,-3.78465,319.75,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.87,15.89,N
52.08774,-3.76653,317.69,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.97,2.63,N
52.08858,-3.77215,337.32,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,294.91,3.9,N
52.0887,-3.7958,331.23,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,288.91,3.99,N
52.08943,-3.77772,341.01,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.36,3.9,N
52.09027,-3.78331,339.69,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.5,15.89,N
52.09111,-3.7889,352.41,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,301.27,15.89,N
52.09184,-3.7708,332.37,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,292.23,6.33,N
52.09196,-3.79449,332.67,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.52,3.99,N
52.09269,-3.77638,348.41,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,299.17,6.33,N
52.09353,-3.78197,352.52,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,301.3,9.03,N
52.09438,-3.78756,340.58,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,301.54,9.03,N
52.09522,-3.79316,299.65,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.09,0.76,N
52.09595,-3.77506,341.07,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.78,6.33,N
52.09679,-3.78065,325.08,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.24,9.03,N
52.09764,-3.78625,297.85,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.2,9.03,N
52.10006,-3.77938,298.66,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,286.51,0.36,N
52.27583,-3.49427,320.57,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,290.95,4.62,N
52.27668,-3.49982,348.85,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,300.21,4.62,N
52.27908,-3.49291,315.91,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,293.05,4.62,N
52.27993,-3.49846,325.74,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.43,4.62,N
52.28078,-3.50406,333.79,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.99,9.15,N
52.28164,-3.50968,329.77,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,293.8,9.15,N
52.28234,-3.49156,312.37,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,292.43,1.8,N
52.28318,-3.49713,323.86,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,295.77,1.8,N
52.28405,-3.50274,344.09,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,300.64,6.32,N
52.28474,-3.48467,315.5,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,293.58,2.11,N
52.2849,-3.50835,313.17,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.19,6.32,N
52.28559,-3.49021,302.22,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,289.83,1.8,N
52.28645,-3.4958,320.51,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,294.57,1.8,N
52.2873,-3.50141,338.68,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,296.48,6.32,N
52.28816,-3.50702,314.06,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,286.97,6.32,N
52.29057,-3.5001,328.72,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,291.23,1.82,N
52.29382,-3.4988,304.61,0.39,0.36,2026-08-13,234,N,VIIRS,n,2.0NRT,287.72,1.82,N
52.27317,-3.50165,307.49,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,283.88,8,N
52.27514,-3.4972,314.24,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,285.55,5.81,N
52.2789,-3.5061,323.08,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,286.25,5.81,N
52.28042,-3.4981,322.41,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,288.7,8,N
52.28192,-3.49248,305.5,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,287.29,5.81,N
52.28344,-3.50533,351.73,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,288.77,8,N
52.28535,-3.5006,322.9,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,288.85,5.81,N
52.28665,-3.51303,315.89,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,284.21,13.35,N
52.28836,-3.50772,367,0.75,0.77,2026-08-13,412,N,VIIRS,h,2.0NRT,287.01,25.03,N
52.29425,-3.5009,311.06,0.75,0.77,2026-08-13,412,N,VIIRS,n,2.0NRT,285.64,4.1,N
52.08489,-3.78347,307.19,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,285.28,6.71,N
52.08504,-3.77404,301.02,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,286.32,6.68,N
52.08602,-3.79706,299.45,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,283.86,1.13,N
52.08829,-3.77072,311.57,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,286.64,7.86,N
52.08863,-3.79244,330.19,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,285.44,6.71,N
52.08881,-3.78296,341.57,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,287.46,6.68,N
52.0919,-3.77937,350.17,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,289.38,6.71,N
52.09215,-3.77015,328.02,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,287.19,6.68,N
52.09235,-3.79133,326.54,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,287.24,8.48,N
52.09276,-3.80234,295.72,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,284.17,5.3,N
52.09512,-3.7662,309.26,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,286.2,2.96,N
52.0954,-3.78777,310.38,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,286.75,6.71,N
52.09564,-3.77841,330.87,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,287.29,6.68,N
52.09826,-3.77373,308.04,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,285.46,2.63,N
52.09886,-3.78604,305.23,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,285.48,8.48,N
52.10127,-3.78097,305.44,0.75,0.77,2026-08-13,414,N,VIIRS,n,2.0NRT,284.75,2.63,N
51.49883,-3.40906,351.71,0.49,0.49,2026-08-13,1221,N,VIIRS,n,2.0NRT,300.9,6.83,D
51.5802,-3.73254,330.91,0.5,0.49,2026-08-13,1221,N,VIIRS,n,2.0NRT,300.76,4.06,D
51.61296,-3.41442,341.29,0.49,0.48,2026-08-13,1221,N,VIIRS,n,2.0NRT,301.03,10.34,D
51.62154,-3.41913,343.92,0.49,0.48,2026-08-13,1221,N,VIIRS,n,2.0NRT,310,21.04,D
51.62308,-3.4132,345.31,0.49,0.48,2026-08-13,1221,N,VIIRS,n,2.0NRT,306.32,13.65,D
